Spin,Symbols,Reel1,Payout,Win
557,Cherry-Bell-Lemon,Cherry,0,0
558,Cherry-Lemon-Cherry,Cherry,0,0
559,Seven-Lemon-Bell,Seven,0,0
560,Bar-Lemon-Cherry,Bar,0,0
561,Cherry-Lemon-Bell,Cherry,0,0
562,Cherry-Cherry-Cherry,Cherry,2,1
563,Cherry-Lemon-Lemon,Cherry,0,0
564,Bell-Bell-Cherry,Bell,0,0
565,Lemon-Lemon-Cherry,Lemon,0,0
566,Cherry-Seven-Cherry,Cherry,0,0
567,Bell-Seven-Cherry,Bell,0,0
568,Cherry-Cherry-Bell,Cherry,0,0
569,Bell-Lemon-Bar,Bell,0,0
570,Bell-Cherry-Seven,Bell,0,0
571,Cherry-Cherry-Lemon,Cherry,0,0
572,Cherry-Bar-Lemon,Cherry,0,0
573,Cherry-Cherry-Cherry,Cherry,2,1
574,Lemon-Lemon-Cherry,Lemon,0,0
575,Cherry-Bar-Cherry,Cherry,0,0
576,Bell-Cherry-Cherry,Bell,0,0
577,Cherry-Bar-Cherry,Cherry,0,0
578,Cherry-Cherry-Bell,Cherry,0,0
579,Bell-Lemon-Cherry,Bell,0,0
580,Cherry-Bell-Cherry,Cherry,0,0
581,Lemon-Bell-Cherry,Lemon,0,0
582,Cherry-Cherry-Cherry,Cherry,2,1
583,Lemon-Bar-Bell,Lemon,0,0
584,Bell-Cherry-Lemon,Bell,0,0
585,Bell-Cherry-Cherry,Bell,0,0
586,Lemon-Bar-Cherry,Lemon,0,0
587,Cherry-Bell-Lemon,Cherry,0,0
588,Cherry-Cherry-Cherry,Cherry,2,1
589,Lemon-Lemon-Cherry,Lemon,0,0
590,Lemon-Cherry-Lemon,Lemon,0,0
591,Bell-Lemon-Cherry,Bell,0,0
592,Bar-Lemon-Seven,Bar,0,0
593,Lemon-Seven-Lemon,Lemon,0,0
594,Cherry-Bell-Cherry,Cherry,0,0
595,Cherry-Bell-Cherry,Cherry,0,0
596,Lemon-Cherry-Cherry,Lemon,0,0
597,Lemon-Lemon-Cherry,Lemon,0,0
598,Cherry-Cherry-Lemon,Cherry,0,0
599,Lemon-Cherry-Lemon,Lemon,0,0
600,Cherry-Cherry-Cherry,Cherry,2,1
601,Lemon-Cherry-Cherry,Lemon,0,0
602,Lemon-Cherry-Cherry,Lemon,0,0
603,Bar-Lemon-Cherry,Bar,0,0
604,Bell-Cherry-Lemon,Bell,0,0
605,Cherry-Cherry-Lemon,Cherry,0,0
606,Cherry-Cherry-Bar,Cherry,0,0
607,Bar-Lemon-Lemon,Bar,0,0
608,Lemon-Lemon-Cherry,Lemon,0,0
609,Cherry-Bell-Bar,Cherry,0,0
610,Lemon-Cherry-Seven,Lemon,0,0
611,Bell-Cherry-Bar,Bell,0,0
612,Cherry-Seven-Bell,Cherry,0,0
613,Lemon-Lemon-Cherry,Lemon,0,0
614,Cherry-Lemon-Cherry,Cherry,0,0
615,Bell-Bar-Cherry,Bell,0,0
616,Bar-Seven-Cherry,Bar,0,0
617,Cherry-Bell-Cherry,Cherry,0,0
618,Lemon-Bell-Lemon,Lemon,0,0
619,Lemon-Cherry-Bell,Lemon,0,0
620,Lemon-Bar-Lemon,Lemon,0,0
621,Cherry-Lemon-Bell,Cherry,0,0
622,Cherry-Lemon-Lemon,Cherry,0,0
623,Lemon-Bell-Cherry,Lemon,0,0
624,Cherry-Cherry-Bar,Cherry,0,0
625,Cherry-Bell-Bell,Cherry,0,0
626,Cherry-Lemon-Bell,Cherry,0,0
627,Lemon-Cherry-Cherry,Lemon,0,0
628,Lemon-Bar-Lemon,Lemon,0,0
629,Lemon-Lemon-Bell,Lemon,0,0
630,Cherry-Lemon-Bell,Cherry,0,0
631,Lemon-Lemon-Cherry,Lemon,0,0
632,Cherry-Lemon-Lemon,Cherry,0,0
633,Lemon-Cherry-Lemon,Lemon,0,0
634,Bell-Lemon-Bell,Bell,0,0
635,Bell-Cherry-Cherry,Bell,0,0
636,Cherry-Bell-Bell,Cherry,0,0
637,Lemon-Cherry-Cherry,Lemon,0,0
638,Cherry-Seven-Lemon,Cherry,0,0
639,Cherry-Cherry-Lemon,Cherry,0,0
640,Bell-Lemon-Cherry,Bell,0,0
641,Cherry-Cherry-Cherry,Cherry,2,1
642,Lemon-Lemon-Cherry,Lemon,0,0
643,Bar-Lemon-Lemon,Bar,0,0
644,Lemon-Lemon-Cherry,Lemon,0,0
645,Cherry-Lemon-Lemon,Cherry,0,0
646,Cherry-Lemon-Cherry,Cherry,0,0
647,Cherry-Lemon-Seven,Cherry,0,0
648,Cherry-Cherry-Cherry,Cherry,2,1
649,Bell-Cherry-Lemon,Bell,0,0
650,Cherry-Lemon-Cherry,Cherry,0,0
651,Cherry-Lemon-Cherry,Cherry,0,0
652,Bell-Cherry-Lemon,Bell,0,0
653,Lemon-Lemon-Bell,Lemon,0,0
654,Cherry-Bell-Lemon,Cherry,0,0
655,Cherry-Cherry-Lemon,Cherry,0,0
656,Bar-Lemon-Lemon,Bar,0,0
657,Cherry-Cherry-Cherry,Cherry,2,1
658,Cherry-Bell-Cherry,Cherry,0,0
659,Lemon-Cherry-Cherry,Lemon,0,0
660,Cherry-Cherry-Bell,Cherry,0,0
661,Bell-Cherry-Lemon,Bell,0,0
662,Cherry-Lemon-Lemon,Cherry,0,0
663,Lemon-Lemon-Lemon,Lemon,4,1
664,Lemon-Bell-Cherry,Lemon,0,0
665,Bell-Lemon-Cherry,Bell,0,0
666,Cherry-Cherry-Bar,Cherry,0,0
667,Bell-Cherry-Bar,Bell,0,0
668,Cherry-Cherry-Lemon,Cherry,0,0
669,Lemon-Cherry-Seven,Lemon,0,0
670,Lemon-Bell-Bar,Lemon,0,0
671,Cherry-Lemon-Bell,Cherry,0,0
672,Lemon-Cherry-Cherry,Lemon,0,0
673,Cherry-Cherry-Lemon,Cherry,0,0
674,Cherry-Lemon-Lemon,Cherry,0,0
675,Lemon-Cherry-Bar,Lemon,0,0
676,Lemon-Cherry-Cherry,Lemon,0,0
677,Cherry-Cherry-Cherry,Cherry,2,1
678,Lemon-Bar-Bell,Lemon,0,0
679,Cherry-Bell-Bell,Cherry,0,0
680,Bell-Cherry-Cherry,Bell,0,0
681,Lemon-Cherry-Cherry,Lemon,0,0
682,Lemon-Lemon-Cherry,Lemon,0,0
683,Lemon-Cherry-Lemon,Lemon,0,0
684,Bell-Lemon-Cherry,Bell,0,0
685,Bell-Bell-Cherry,Bell,0,0
686,Cherry-Bell-Cherry,Cherry,0,0
687,Bell-Lemon-Cherry,Bell,0,0
688,Cherry-Lemon-Lemon,Cherry,0,0
689,Lemon-Cherry-Cherry,Lemon,0,0
690,Lemon-Cherry-Cherry,Lemon,0,0
691,Lemon-Cherry-Bell,Lemon,0,0
692,Bar-Cherry-Cherry,Bar,0,0
693,Cherry-Bell-Cherry,Cherry,0,0
694,Lemon-Cherry-Cherry,Lemon,0,0
695,Bar-Bell-Bar,Bar,0,0
696,Cherry-Lemon-Cherry,Cherry,0,0
697,Cherry-Cherry-Bar,Cherry,0,0
698,Lemon-Lemon-Bell,Lemon,0,0
699,Cherry-Cherry-Lemon,Cherry,0,0
700,Lemon-Cherry-Cherry,Lemon,0,0
701,Cherry-Lemon-Lemon,Cherry,0,0
702,Cherry-Cherry-Bell,Cherry,0,0
703,Cherry-Cherry-Lemon,Cherry,0,0
704,Cherry-Lemon-Cherry,Cherry,0,0
705,Lemon-Lemon-Lemon,Lemon,4,1
706,Cherry-Bar-Lemon,Cherry,0,0
707,Lemon-Seven-Bar,Lemon,0,0
708,Lemon-Cherry-Cherry,Lemon,0,0
709,Cherry-Lemon-Cherry,Cherry,0,0
710,Cherry-Lemon-Cherry,Cherry,0,0
711,Cherry-Bar-Cherry,Cherry,0,0
712,Bar-Seven-Lemon,Bar,0,0
713,Bell-Cherry-Cherry,Bell,0,0
714,Bell-Bar-Lemon,Bell,0,0
715,Lemon-Cherry-Cherry,Lemon,0,0
716,Cherry-Bell-Lemon,Cherry,0,0
717,Cherry-Cherry-Lemon,Cherry,0,0
718,Cherry-Cherry-Cherry,Cherry,2,1
719,Lemon-Lemon-Lemon,Lemon,4,1
720,Cherry-Cherry-Cherry,Cherry,2,1
721,Lemon-Cherry-Cherry,Lemon,0,0
722,Bar-Cherry-Cherry,Bar,0,0
723,Lemon-Cherry-Cherry,Lemon,0,0
724,Lemon-Cherry-Bell,Lemon,0,0
725,Seven-Lemon-Cherry,Seven,0,0
726,Bar-Lemon-Lemon,Bar,0,0
727,Cherry-Bell-Cherry,Cherry,0,0
728,Bar-Cherry-Cherry,Bar,0,0
729,Bar-Cherry-Lemon,Bar,0,0
730,Lemon-Cherry-Cherry,Lemon,0,0
731,Bar-Lemon-Cherry,Bar,0,0
732,Cherry-Cherry-Lemon,Cherry,0,0
733,Cherry-Cherry-Lemon,Cherry,0,0
734,Cherry-Seven-Bar,Cherry,0,0
735,Cherry-Cherry-Cherry,Cherry,2,1
736,Cherry-Cherry-Lemon,Cherry,0,0
737,Lemon-Bell-Bell,Lemon,0,0
738,Seven-Bell-Lemon,Seven,0,0
739,Cherry-Cherry-Cherry,Cherry,2,1
740,Bell-Lemon-Cherry,Bell,0,0
741,Lemon-Lemon-Bell,Lemon,0,0
742,Bar-Bell-Lemon,Bar,0,0
743,Bell-Cherry-Bell,Bell,0,0
744,Cherry-Lemon-Lemon,Cherry,0,0
745,Cherry-Cherry-Bar,Cherry,0,0
746,Cherry-Cherry-Bell,Cherry,0,0
747,Lemon-Lemon-Seven,Lemon,0,0
748,Lemon-Bar-Cherry,Lemon,0,0
749,Bar-Bar-Cherry,Bar,0,0
750,Seven-Lemon-Cherry,Seven,0,0
751,Cherry-Bell-Cherry,Cherry,0,0
752,Cherry-Cherry-Lemon,Cherry,0,0
753,Bell-Bell-Lemon,Bell,0,0
754,Cherry-Cherry-Cherry,Cherry,2,1
755,Cherry-Bar-Cherry,Cherry,0,0
756,Bell-Bell-Cherry,Bell,0,0
757,Lemon-Lemon-Lemon,Lemon,4,1
758,Cherry-Cherry-Cherry,Cherry,2,1
759,Bar-Cherry-Cherry,Bar,0,0
760,Cherry-Lemon-Seven,Cherry,0,0
761,Cherry-Cherry-Cherry,Cherry,2,1
762,Lemon-Cherry-Cherry,Lemon,0,0
763,Lemon-Cherry-Bell,Lemon,0,0
764,Cherry-Cherry-Lemon,Cherry,0,0
765,Seven-Bell-Cherry,Seven,0,0
766,Lemon-Cherry-Cherry,Lemon,0,0
767,Cherry-Cherry-Bell,Cherry,0,0
768,Cherry-Bell-Lemon,Cherry,0,0
769,Lemon-Bar-Cherry,Lemon,0,0
770,Cherry-Bell-Cherry,Cherry,0,0
771,Lemon-Lemon-Bell,Lemon,0,0
772,Cherry-Bar-Lemon,Cherry,0,0
773,Seven-Cherry-Lemon,Seven,0,0
774,Cherry-Cherry-Lemon,Cherry,0,0
775,Cherry-Cherry-Lemon,Cherry,0,0
776,Lemon-Cherry-Bell,Lemon,0,0
777,Cherry-Lemon-Lemon,Cherry,0,0
778,Cherry-Lemon-Cherry,Cherry,0,0
779,Cherry-Cherry-Bar,Cherry,0,0
780,Bar-Cherry-Bell,Bar,0,0
781,Bell-Cherry-Cherry,Bell,0,0
782,Cherry-Bar-Lemon,Cherry,0,0
783,Bell-Cherry-Cherry,Bell,0,0
784,Cherry-Cherry-Lemon,Cherry,0,0
785,Seven-Lemon-Cherry,Seven,0,0
786,Cherry-Lemon-Cherry,Cherry,0,0
787,Cherry-Cherry-Cherry,Cherry,2,1
788,Bell-Cherry-Lemon,Bell,0,0
789,Bar-Cherry-Lemon,Bar,0,0
790,Lemon-Cherry-Lemon,Lemon,0,0
791,Seven-Bell-Lemon,Seven,0,0
792,Cherry-Cherry-Cherry,Cherry,2,1
793,Cherry-Bell-Seven,Cherry,0,0
794,Cherry-Cherry-Cherry,Cherry,2,1
795,Bell-Cherry-Lemon,Bell,0,0
796,Seven-Cherry-Cherry,Seven,0,0
797,Cherry-Cherry-Lemon,Cherry,0,0
798,Cherry-Lemon-Bell,Cherry,0,0
799,Lemon-Seven-Lemon,Lemon,0,0
800,Lemon-Lemon-Cherry,Lemon,0,0
801,Lemon-Cherry-Cherry,Lemon,0,0
802,Lemon-Lemon-Cherry,Lemon,0,0
803,Cherry-Seven-Lemon,Cherry,0,0
804,Lemon-Bell-Cherry,Lemon,0,0
805,Bar-Lemon-Cherry,Bar,0,0
806,Bell-Cherry-Cherry,Bell,0,0
807,Cherry-Lemon-Lemon,Cherry,0,0
808,Cherry-Bell-Bell,Cherry,0,0
809,Lemon-Cherry-Cherry,Lemon,0,0
810,Lemon-Cherry-Cherry,Lemon,0,0
811,Cherry-Lemon-Lemon,Cherry,0,0
812,Cherry-Bell-Lemon,Cherry,0,0
813,Lemon-Cherry-Lemon,Lemon,0,0
814,Seven-Lemon-Cherry,Seven,0,0
815,Cherry-Bell-Cherry,Cherry,0,0
816,Lemon-Cherry-Cherry,Lemon,0,0
817,Lemon-Cherry-Cherry,Lemon,0,0
818,Cherry-Lemon-Cherry,Cherry,0,0
819,Cherry-Bell-Cherry,Cherry,0,0
820,Seven-Cherry-Cherry,Seven,0,0
821,Cherry-Cherry-Cherry,Cherry,2,1
822,Cherry-Cherry-Cherry,Cherry,2,1
823,Cherry-Cherry-Bell,Cherry,0,0
824,Cherry-Bar-Lemon,Cherry,0,0
825,Bell-Cherry-Seven,Bell,0,0
826,Cherry-Cherry-Lemon,Cherry,0,0
827,Cherry-Cherry-Cherry,Cherry,2,1
828,Bell-Lemon-Lemon,Bell,0,0
829,Lemon-Lemon-Cherry,Lemon,0,0
830,Lemon-Cherry-Cherry,Lemon,0,0
831,Lemon-Cherry-Lemon,Lemon,0,0
832,Cherry-Cherry-Bell,Cherry,0,0
833,Lemon-Cherry-Cherry,Lemon,0,0
834,Cherry-Cherry-Lemon,Cherry,0,0
835,Lemon-Lemon-Seven,Lemon,0,0
836,Cherry-Cherry-Lemon,Cherry,0,0
837,Bell-Cherry-Lemon,Bell,0,0
838,Bar-Bell-Cherry,Bar,0,0
839,Lemon-Cherry-Bell,Lemon,0,0
840,Bell-Lemon-Lemon,Bell,0,0
841,Cherry-Bell-Bell,Cherry,0,0
842,Lemon-Cherry-Cherry,Lemon,0,0
843,Cherry-Cherry-Bell,Cherry,0,0
844,Lemon-Lemon-Cherry,Lemon,0,0
845,Bar-Cherry-Cherry,Bar,0,0
846,Cherry-Cherry-Cherry,Cherry,2,1
847,Lemon-Cherry-Lemon,Lemon,0,0
848,Cherry-Cherry-Lemon,Cherry,0,0
849,Lemon-Bell-Bell,Lemon,0,0
850,Cherry-Lemon-Bell,Cherry,0,0
851,Cherry-Cherry-Bell,Cherry,0,0
852,Cherry-Lemon-Bell,Cherry,0,0
853,Cherry-Lemon-Cherry,Cherry,0,0
854,Bell-Bar-Bell,Bell,0,0
855,Bar-Lemon-Bar,Bar,0,0
856,Cherry-Lemon-Cherry,Cherry,0,0
857,Lemon-Lemon-Lemon,Lemon,4,1
858,Cherry-Cherry-Lemon,Cherry,0,0
859,Lemon-Bar-Lemon,Lemon,0,0
860,Lemon-Cherry-Bell,Lemon,0,0
861,Bell-Bar-Bell,Bell,0,0
862,Cherry-Cherry-Cherry,Cherry,2,1
863,Lemon-Bar-Bell,Lemon,0,0
864,Cherry-Cherry-Cherry,Cherry,2,1
865,Cherry-Cherry-Bell,Cherry,0,0
866,Bell-Cherry-Cherry,Bell,0,0
867,Cherry-Lemon-Cherry,Cherry,0,0
868,Cherry-Bell-Lemon,Cherry,0,0
869,Cherry-Bell-Lemon,Cherry,0,0
870,Cherry-Lemon-Cherry,Cherry,0,0
871,Cherry-Cherry-Bell,Cherry,0,0
872,Bell-Cherry-Cherry,Bell,0,0
873,Lemon-Lemon-Cherry,Lemon,0,0
874,Cherry-Cherry-Lemon,Cherry,0,0
875,Cherry-Bar-Lemon,Cherry,0,0
876,Cherry-Lemon-Bell,Cherry,0,0
877,Bar-Cherry-Seven,Bar,0,0
878,Bar-Cherry-Lemon,Bar,0,0
879,Lemon-Bell-Lemon,Lemon,0,0
880,Lemon-Cherry-Cherry,Lemon,0,0
881,Cherry-Cherry-Lemon,Cherry,0,0
882,Seven-Lemon-Cherry,Seven,0,0
883,Cherry-Lemon-Cherry,Cherry,0,0
884,Lemon-Cherry-Bell,Lemon,0,0
885,Cherry-Bell-Cherry,Cherry,0,0
886,Bell-Cherry-Lemon,Bell,0,0
887,Lemon-Cherry-Cherry,Lemon,0,0
888,Cherry-Cherry-Bar,Cherry,0,0
889,Lemon-Cherry-Lemon,Lemon,0,0
890,Lemon-Cherry-Cherry,Lemon,0,0
891,Lemon-Bar-Lemon,Lemon,0,0
892,Cherry-Lemon-Lemon,Cherry,0,0
893,Lemon-Cherry-Lemon,Lemon,0,0
894,Bell-Lemon-Seven,Bell,0,0
895,Cherry-Lemon-Bell,Cherry,0,0
896,Lemon-Cherry-Lemon,Lemon,0,0
897,Cherry-Lemon-Cherry,Cherry,0,0
898,Lemon-Lemon-Lemon,Lemon,4,1
899,Cherry-Lemon-Cherry,Cherry,0,0
900,Cherry-Bell-Bell,Cherry,0,0
901,Cherry-Cherry-Lemon,Cherry,0,0
902,Seven-Cherry-Cherry,Seven,0,0
903,Cherry-Lemon-Cherry,Cherry,0,0
904,Lemon-Cherry-Cherry,Lemon,0,0
905,Cherry-Lemon-Lemon,Cherry,0,0
906,Lemon-Bell-Cherry,Lemon,0,0
907,Cherry-Lemon-Lemon,Cherry,0,0
908,Bell-Cherry-Lemon,Bell,0,0
909,Cherry-Bell-Cherry,Cherry,0,0
910,Cherry-Cherry-Bell,Cherry,0,0
911,Cherry-Cherry-Seven,Cherry,0,0
912,Cherry-Cherry-Cherry,Cherry,2,1
913,Cherry-Cherry-Lemon,Cherry,0,0
914,Bell-Cherry-Cherry,Bell,0,0
915,Bell-Cherry-Lemon,Bell,0,0
916,Seven-Cherry-Bell,Seven,0,0
917,Lemon-Lemon-Bell,Lemon,0,0
918,Bell-Cherry-Lemon,Bell,0,0
919,Lemon-Cherry-Cherry,Lemon,0,0
920,Cherry-Cherry-Cherry,Cherry,2,1
921,Bell-Lemon-Lemon,Bell,0,0
922,Bar-Lemon-Lemon,Bar,0,0
923,Cherry-Lemon-Cherry,Cherry,0,0
924,Bell-Cherry-Lemon,Bell,0,0
925,Cherry-Lemon-Lemon,Cherry,0,0
926,Lemon-Cherry-Cherry,Lemon,0,0
927,Cherry-Lemon-Bell,Cherry,0,0
928,Cherry-Lemon-Bell,Cherry,0,0
929,Lemon-Lemon-Lemon,Lemon,4,1
930,Cherry-Cherry-Bell,Cherry,0,0
931,Bar-Cherry-Cherry,Bar,0,0
932,Cherry-Bar-Cherry,Cherry,0,0
933,Cherry-Bell-Lemon,Cherry,0,0
934,Cherry-Lemon-Cherry,Cherry,0,0
935,Cherry-Cherry-Cherry,Cherry,2,1
936,Lemon-Lemon-Cherry,Lemon,0,0
937,Lemon-Bar-Bell,Lemon,0,0
938,Bar-Cherry-Lemon,Bar,0,0
939,Lemon-Seven-Cherry,Lemon,0,0
940,Lemon-Bell-Lemon,Lemon,0,0
941,Cherry-Lemon-Cherry,Cherry,0,0
942,Lemon-Lemon-Cherry,Lemon,0,0
943,Cherry-Bell-Lemon,Cherry,0,0
944,Cherry-Cherry-Bell,Cherry,0,0
945,Lemon-Cherry-Lemon,Lemon,0,0
946,Lemon-Cherry-Lemon,Lemon,0,0
947,Lemon-Cherry-Bell,Lemon,0,0
948,Bell-Bar-Bell,Bell,0,0
949,Lemon-Cherry-Cherry,Lemon,0,0
950,Bar-Cherry-Cherry,Bar,0,0
951,Lemon-Cherry-Cherry,Lemon,0,0
952,Lemon-Cherry-Cherry,Lemon,0,0
953,Cherry-Cherry-Cherry,Cherry,2,1
954,Cherry-Cherry-Lemon,Cherry,0,0
955,Bar-Cherry-Lemon,Bar,0,0
956,Seven-Cherry-Cherry,Seven,0,0
957,Cherry-Lemon-Cherry,Cherry,0,0
958,Cherry-Cherry-Cherry,Cherry,2,1
959,Cherry-Lemon-Cherry,Cherry,0,0
960,Bar-Cherry-Cherry,Bar,0,0
961,Cherry-Lemon-Cherry,Cherry,0,0
962,Lemon-Cherry-Lemon,Lemon,0,0
963,Cherry-Seven-Cherry,Cherry,0,0
964,Lemon-Cherry-Cherry,Lemon,0,0
965,Cherry-Bar-Bar,Cherry,0,0
966,Cherry-Bell-Bell,Cherry,0,0
967,Lemon-Cherry-Lemon,Lemon,0,0
968,Cherry-Cherry-Cherry,Cherry,2,1
969,Lemon-Lemon-Bell,Lemon,0,0
970,Cherry-Cherry-Bell,Cherry,0,0
971,Cherry-Lemon-Bar,Cherry,0,0
972,Lemon-Bar-Bar,Lemon,0,0
973,Cherry-Lemon-Cherry,Cherry,0,0
974,Cherry-Seven-Cherry,Cherry,0,0
975,Cherry-Cherry-Lemon,Cherry,0,0
976,Cherry-Cherry-Cherry,Cherry,2,1
977,Lemon-Cherry-Lemon,Lemon,0,0
978,Lemon-Cherry-Cherry,Lemon,0,0
979,Bar-Lemon-Cherry,Bar,0,0
980,Cherry-Cherry-Lemon,Cherry,0,0
981,Cherry-Cherry-Lemon,Cherry,0,0
982,Lemon-Bar-Cherry,Lemon,0,0
983,Cherry-Cherry-Cherry,Cherry,2,1
984,Seven-Cherry-Cherry,Seven,0,0
985,Bell-Lemon-Cherry,Bell,0,0
986,Bar-Cherry-Bell,Bar,0,0
987,Cherry-Bar-Lemon,Cherry,0,0
988,Lemon-Cherry-Bell,Lemon,0,0
989,Bell-Bell-Cherry,Bell,0,0
990,Cherry-Cherry-Bell,Cherry,0,0
991,Lemon-Cherry-Bell,Lemon,0,0
992,Bar-Cherry-Cherry,Bar,0,0
993,Lemon-Lemon-Cherry,Lemon,0,0
994,Cherry-Cherry-Cherry,Cherry,2,1
995,Bell-Cherry-Bell,Bell,0,0
996,Seven-Seven-Bell,Seven,0,0
997,Cherry-Cherry-Bar,Cherry,0,0
998,Cherry-Cherry-Bell,Cherry,0,0
999,Lemon-Cherry-Lemon,Lemon,0,0
1000,Cherry-Lemon-Cherry,Cherry,0,0
1001,Bell-Cherry-Lemon,Bell,0,0
1002,Lemon-Cherry-Bar,Lemon,0,0
1003,Cherry-Bell-Cherry,Cherry,0,0
1004,Bell-Bar-Cherry,Bell,0,0
1005,Cherry-Bell-Bar,Cherry,0,0
1006,Cherry-Lemon-Lemon,Cherry,0,0
1007,Cherry-Cherry-Cherry,Cherry,2,1
1008,Cherry-Cherry-Cherry,Cherry,2,1
1009,Cherry-Lemon-Cherry,Cherry,0,0
1010,Bell-Bell-Bar,Bell,0,0
1011,Lemon-Lemon-Lemon,Lemon,4,1
1012,Bar-Bell-Lemon,Bar,0,0
1013,Lemon-Lemon-Lemon,Lemon,4,1
1014,Cherry-Bell-Cherry,Cherry,0,0
1015,Cherry-Bar-Bell,Cherry,0,0
1016,Cherry-Bell-Cherry,Cherry,0,0
1017,Cherry-Lemon-Bell,Cherry,0,0
1018,Lemon-Cherry-Lemon,Lemon,0,0
1019,Cherry-Bell-Cherry,Cherry,0,0
1020,Cherry-Cherry-Cherry,Cherry,2,1
1021,Bar-Lemon-Cherry,Bar,0,0
1022,Lemon-Cherry-Cherry,Lemon,0,0
1023,Lemon-Lemon-Lemon,Lemon,4,1
1024,Lemon-Lemon-Cherry,Lemon,0,0
1025,Lemon-Seven-Cherry,Lemon,0,0
1026,Bell-Lemon-Cherry,Bell,0,0
1027,Cherry-Cherry-Cherry,Cherry,2,1
1028,Lemon-Lemon-Lemon,Lemon,4,1
1029,Lemon-Bar-Lemon,Lemon,0,0
1030,Lemon-Cherry-Bar,Lemon,0,0
1031,Cherry-Bell-Lemon,Cherry,0,0
1032,Cherry-Lemon-Lemon,Cherry,0,0
1033,Bell-Cherry-Cherry,Bell,0,0
1034,Cherry-Lemon-Lemon,Cherry,0,0
1035,Cherry-Bar-Cherry,Cherry,0,0
1036,Lemon-Cherry-Lemon,Lemon,0,0
1037,Lemon-Cherry-Bar,Lemon,0,0
1038,Cherry-Lemon-Cherry,Cherry,0,0
1039,Lemon-Cherry-Cherry,Lemon,0,0
1040,Bar-Bell-Seven,Bar,0,0
1041,Lemon-Cherry-Cherry,Lemon,0,0
1042,Cherry-Lemon-Seven,Cherry,0,0
1043,Lemon-Cherry-Lemon,Lemon,0,0
1044,Bell-Lemon-Lemon,Bell,0,0
1045,Lemon-Bell-Lemon,Lemon,0,0
1046,Cherry-Cherry-Cherry,Cherry,2,1
1047,Lemon-Lemon-Cherry,Lemon,0,0
1048,Cherry-Cherry-Lemon,Cherry,0,0
1049,Cherry-Lemon-Lemon,Cherry,0,0
1050,Lemon-Lemon-Lemon,Lemon,4,1
1051,Cherry-Bell-Lemon,Cherry,0,0
1052,Bell-Cherry-Bell,Bell,0,0
1053,Lemon-Cherry-Cherry,Lemon,0,0
1054,Cherry-Cherry-Lemon,Cherry,0,0
1055,Cherry-Cherry-Bar,Cherry,0,0
1056,Cherry-Lemon-Lemon,Cherry,0,0
1057,Cherry-Cherry-Lemon,Cherry,0,0
1058,Cherry-Lemon-Lemon,Cherry,0,0
1059,Cherry-Lemon-Cherry,Cherry,0,0
1060,Bell-Lemon-Cherry,Bell,0,0
1061,Cherry-Cherry-Bell,Cherry,0,0
1062,Lemon-Cherry-Bell,Lemon,0,0
1063,Cherry-Cherry-Cherry,Cherry,2,1
1064,Cherry-Lemon-Cherry,Cherry,0,0
1065,Cherry-Cherry-Cherry,Cherry,2,1
1066,Cherry-Cherry-Lemon,Cherry,0,0
1067,Lemon-Seven-Cherry,Lemon,0,0
1068,Bell-Cherry-Cherry,Bell,0,0
1069,Cherry-Cherry-Lemon,Cherry,0,0
1070,Bar-Bell-Cherry,Bar,0,0
1071,Cherry-Bar-Bell,Cherry,0,0
1072,Cherry-Lemon-Cherry,Cherry,0,0
1073,Lemon-Cherry-Cherry,Lemon,0,0
1074,Lemon-Cherry-Lemon,Lemon,0,0
1075,Cherry-Cherry-Lemon,Cherry,0,0
1076,Bar-Lemon-Lemon,Bar,0,0
1077,Lemon-Lemon-Cherry,Lemon,0,0
1078,Cherry-Lemon-Seven,Cherry,0,0
1079,Bell-Cherry-Seven,Bell,0,0
1080,Lemon-Bell-Lemon,Lemon,0,0
1081,Lemon-Cherry-Lemon,Lemon,0,0
1082,Lemon-Seven-Seven,Lemon,0,0
1083,Lemon-Lemon-Lemon,Lemon,4,1
1084,Bell-Lemon-Cherry,Bell,0,0
1085,Cherry-Cherry-Bell,Cherry,0,0
1086,Lemon-Bell-Bell,Lemon,0,0
1087,Lemon-Cherry-Lemon,Lemon,0,0
1088,Bell-Cherry-Bar,Bell,0,0
1089,Cherry-Cherry-Cherry,Cherry,2,1
1090,Bar-Lemon-Bell,Bar,0,0
1091,Lemon-Bell-Cherry,Lemon,0,0
1092,Cherry-Lemon-Cherry,Cherry,0,0
1093,Cherry-Cherry-Cherry,Cherry,2,1
1094,Cherry-Cherry-Cherry,Cherry,2,1
1095,Cherry-Bar-Cherry,Cherry,0,0
1096,Bell-Lemon-Cherry,Bell,0,0
1097,Bar-Cherry-Lemon,Bar,0,0
1098,Cherry-Lemon-Bell,Cherry,0,0
1099,Lemon-Bell-Lemon,Lemon,0,0
1100,Cherry-Lemon-Lemon,Cherry,0,0
1101,Bell-Lemon-Cherry,Bell,0,0
1102,Bell-Cherry-Bar,Bell,0,0
1103,Cherry-Cherry-Lemon,Cherry,0,0
1104,Cherry-Cherry-Lemon,Cherry,0,0
1105,Bell-Bar-Cherry,Bell,0,0
1106,Bell-Lemon-Lemon,Bell,0,0
1107,Cherry-Cherry-Lemon,Cherry,0,0
1108,Lemon-Cherry-Lemon,Lemon,0,0
1109,Lemon-Lemon-Lemon,Lemon,4,1
